"ID","Age","Genre","Education","CurrentRegime","ConsoRed","ConsoTransfo","ConsoPoultry","QIntentionsConsoT0","QIntentionsTransfoT0","QTransfoIntensityT0","QIntentionsRedT0","QRedIntensityT0","QIntentionsPoulT0","QPoulIntensityT0","Failed_Attention_DB1","QIntentionsConsoT1","QIntentionsTransfoT1","QTransfoIntensityT1","QIntentionsRedT1","QRedIntensityT1","QIntentionsPoulT1","QPoulIntensityT1","consultation_duration","MixedOpinions","ID_Group","DBAttitudesT0.DB1.","DBAttitudesT0.DB2.","DBAttitudesT0.DB3.","DBAttitudesT0.DB4.","DBAttitudesT0.DB5.","DBAttitudesT0.DB6.","DBAttitudesT0.DB7.","DBAttitudesT0.DB8.","DBAttitudesT0.DB9.","DBAttitudesT0.DB10.","DBAttitudesT0.DB11.","DBAttitudesT0.DB12.","DBAttitudesT0.DB13.","DBAttitudesT0.DB14.","DBAttitudesT0.DB15.","DBAttitudesT0.DB16.","DBAttitudesT0.DB17.","DBAttitudesT0.DB18.","DBAttitudesT0.DB19.","DBAttitudesT0.DB20.","DBAttitudesT0.DB21.","DBAttitudesT0.DB22.","DBAttitudesT0.DB23.","DBAttitudesT1.DB1.","DBAttitudesT1.DB2.","DBAttitudesT1.DB3.","DBAttitudesT1.DB4.","DBAttitudesT1.DB5.","DBAttitudesT1.DB6.","DBAttitudesT1.DB7.","DBAttitudesT1.DB8.","DBAttitudesT1.DB9.","DBAttitudesT1.DB10.","DBAttitudesT1.DB11.","DBAttitudesT1.DB12.","DBAttitudesT1.DB13.","DBAttitudesT1.DB14.","DBAttitudesT1.DB15.","DBAttitudesT1.DB16.","DBAttitudesT1.DB17.","DBAttitudesT1.DB18.","DBAttitudesT1.DB19.","DBAttitudesT1.DB20.","DBAttitudesT1.DB21.","DBAttitudesT1.DB22.","DBAttitudesT1.DB23.","Failed_Attention_DB2","QIntentionsTransfoT2","QTransfoIntensityT2","QIntentionsRedT2","QRedIntensityT2","DebateCondition","DBAttitudesT2.DB1.","DBAttitudesT2.DB2.","DBAttitudesT2.DB3.","DBAttitudesT2.DB4.","DBAttitudesT2.DB5.","DBAttitudesT2.DB6.","DBAttitudesT2.DB7.","DBAttitudesT2.DB8.","DBAttitudesT2.DB9.","DBAttitudesT2.DB10.","DBAttitudesT2.DB11.","DBAttitudesT2.DB12.","DBAttitudesT2.DB13.","DBAttitudesT2.DB14.","DBAttitudesT2.DB15.","DBAttitudesT2.DB16.","DBAttitudesT2.DB17.","DBAttitudesT2.DB18.","DBAttitudesT2.DB19.","DBAttitudesT2.DB20.","DBAttitudesT2.DB21.","DBAttitudesT2.DB22.","DBAttitudesT2.DB23.","TransformedNumberTotalBefore","TransformedQuantTotalBefore","RedNumberTotalBefore","RedQuantTotalBefore","PoultryNumberTotalBefore","PoultryQuantTotalBefore","FishNumberTotalBefore","TotalTargetMeatBefore","TotalQuantTargetMeatBefore","Physical1","Nature1","QuantityRed1","QuantityTransfo1","QuantityPoultry1","QuantityFish1","QuantityAnimals1","QuantityVegetals1","Context1","DBAttitudesT3.DB1.","DBAttitudesT3.DB2.","DBAttitudesT3.DB3.","DBAttitudesT3.DB4.","DBAttitudesT3.DB5.","DBAttitudesT3.DB6.","DBAttitudesT3.DB7.","DBAttitudesT3.DB8.","DBAttitudesT3.DB9.","DBAttitudesT3.DB10.","DBAttitudesT3.DB11.","DBAttitudesT3.DB12.","DBAttitudesT3.DB13.","DBAttitudesT3.DB14.","DBAttitudesT3.DB15.","DBAttitudesT3.DB16.","DBAttitudesT3.DB17.","DBAttitudesT3.DB18.","DBAttitudesT3.DB19.","DBAttitudesT3.DB20.","DBAttitudesT3.DB21.","DBAttitudesT3.DB22.","DBAttitudesT3.DB23.","Failed_Attention_Final","TransformedNumberTotalAfter","TransformedQuantTotalAfter","RedNumberTotalAfter","RedQuantTotalAfter","PoultryNumberTotalAfter","PoultryQuantTotalAfter","FishNumberTotalAfter","TotalTargetMeatAfter","TotalQuantTargetMeatAfter","Physical2","Nature2","QuantityRed2","QuantityTransfo2","QuantityPoultry2","QuantityFish2","QuantityAnimals2","QuantityVegetals2","Context2","RespectChallenge","MeatDiminishRed","MeatDiminishTransfo","Perceptions.Perc1.","Perceptions.Perc2.","Perceptions.Perc3.","Failed_Attention_Confirmation","perceived_norms","self_control","environmental_prepotency","perceived_control","DBFactor1T0","DBFactor2T0","DBFactor3T0","DBFactor4T0","DBFactor5T0","DB_IndexT0","DBFactor1T1","DBFactor2T1","DBFactor3T1","DBFactor4T1","DBFactor5T1","DB_IndexT1","DBFactor1T2","DBFactor2T2","DBFactor3T2","DBFactor4T2","DBFactor5T2","DB_IndexT2","DBFactor1T3","DBFactor2T3","DBFactor3T3","DBFactor4T3","DBFactor5T3","DB_IndexT3","Pro_reduction","Attention_failed","Condition","Red_reduction","Processed_reduction","Poultry_reduction","Fish_increase","Eat_Target_Meat","Het","Hom","ID_Group_all"
364,28,0,15,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,1,"A1","A1",0.285714285714286,"A1",0.285714285714286,"A2",NA,32,NA,NA,1,4,2,4,2,5,6,5,4,6,7,7,7,7,7,7,7,7,6,7,7,4,2,3,5,3,3,3,6,7,6,7,7,6,6,6,7,6,7,7,7,6,4,6,4,2,0,1,0.142857142857143,1,0.142857142857143,0,3,4,3,3,4,7,7,6,7,7,6,5,5,6,6,7,7,3,6,5,6,4,3,7,325,3,450,3,300,0,10,775,"A2",0,0,0,1,0,0,0,0,2,5,3,3,4,7,7,6,7,7,5,5,5,6,7,7,7,7,7,6,6,3,4,0,6,312.5,4,350,3,150,1,10,662.5,"A2",0,0,0,1,0,1,0,0,0,0,0,6,5,4,0,15,49,4.33333333333333,9.5,3,5.25,7,7,6.66666666666667,-2.76388888888889,3.83333333333333,6.75,6.25,6.66666666666667,5.66666666666667,-0.902777777777779,4,6.75,5.5,6.66666666666667,4.66666666666667,-0.236111111111112,4,6.75,5.25,7,6.66666666666667,-0.930555555555556,0,1,"Control",0,1,0,1,1,0,0,"364"
365,52,1,12,"A1","A1","A1","A1","A3","A3",NA,"A3",NA,"A3",NA,0,"A1","A3",NA,"A1",0.285714285714286,"A2",NA,32,NA,NA,4,5,5,5,4,5,4,3,3,4,5,5,3,3,5,5,5,5,4,3,5,5,3,3,5,4,5,4,5,5,4,4,4,5,5,4,4,4,5,5,4,3,3,3,4,4,0,1,0.714285714285714,1,0.285714285714286,0,5,5,4,5,4,5,5,4,3,4,3,4,3,4,4,5,5,3,3,3,5,3,5,5,275,5,400,3,300,1,10,675,"A2",0,0,0,0,0,0,0,0,5,5,5,5,5,4,5,4,4,5,4,4,4,3,5,5,5,3,3,3,4,3,5,0,0,0,4,400,0,0,2,4,400,"A2",1,1,1,1,0,0,1,0,1,1,1,5,5,5,0,13.5,52,3.66666666666667,7,4.66666666666667,3.5,4,5,4,-0.249999999999999,4.33333333333333,4.25,4.5,4.66666666666667,3.33333333333333,0.124999999999999,4.66666666666667,4,3.5,4.66666666666667,3,0.611111111111111,4.83333333333333,4.5,3.75,5,3,0.75,0,0,"Control",1,1,1,1,1,0,0,"365"
366,54,0,12,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A3","A3",NA,"A3",NA,"A3",NA,41,NA,NA,4,2,1,5,3,3,6,6,7,5,5,5,5,6,7,7,7,5,4,5,5,4,4,3,5,3,5,3,5,5,6,6,6,5,5,5,6,7,7,7,6,4,5,6,4,5,0,1,0.428571428571429,1,0.142857142857143,0,3,3,3,5,4,5,7,7,7,7,5,5,6,6,7,6,7,6,5,5,5,4,5,10,500,4,500,3,400,0,14,1000,"A2",0,0,0,0,0,0,0,1,5,4,3,5,3,5,6,6,7,5,6,5,5,6,7,7,7,5,4,5,5,3,5,0,5,350,0,0,2,400,0,5,350,"A2",0,1,1,0,0,1,0,0,1,1,0,5,4,3,0,16,49,4.33333333333333,10,3,6,5.25,7,4.66666666666667,-1.13888888888889,4,5.75,5.25,7,5,-0.875,3.83333333333333,7,5.5,6.66666666666667,5.33333333333333,-0.416666666666666,4.16666666666667,6,5.5,7,4.66666666666667,-0.638888888888888,0,0,"Control",1,1,1,0,1,0,0,"366"
367,39,0,12,"A1","A1","A1","A1","A1","A1",0.142857142857143,"A2",NA,"A2",NA,0,"A3","A3",NA,"A3",NA,"A3",NA,57,NA,NA,7,6,4,5,4,7,7,7,5,5,4,4,4,4,5,7,6,4,1,3,4,4,5,7,7,4,7,5,7,6,4,4,7,5,5,6,7,6,7,7,2,1,4,4,3,5,0,1,0.142857142857143,0,NA,0,7,7,4,6,5,7,7,4,6,7,5,5,6,4,6,7,7,1,1,1,4,4,6,6,450,1,150,1,120,1,7,600,"A2",0,0,0,0,0,0,0,0,7,1,4,6,5,7,7,4,5,7,5,6,7,7,7,7,7,1,1,3,4,4,5,0,4,250,1,75,0,0,1,5,325,"A2",0,0,0,0,0,0,0,0,1,1,0,5,4,2,0,15.5,38,4,8.5,5.5,6,4,6,2.66666666666667,1.52777777777778,6.16666666666667,5.25,5.75,6.66666666666667,2.33333333333333,0.791666666666667,6,6,5,6.66666666666667,1,1.77777777777778,5,5.75,6.25,7,1.66666666666667,0.402777777777778,1,0,"Control",0,1,1,0,1,0,0,"367"
368,25,0,17,"A5","A2","A2","A2","","A4",NA,"A4",NA,"A4",NA,0,"A4","A4",NA,"A4",NA,"A4",NA,13,NA,NA,7,7,7,7,7,7,7,7,7,7,2,2,2,2,6,2,4,1,1,1,1,2,7,6,6,6,7,6,6,7,7,7,7,2,2,2,2,4,4,4,2,2,2,1,1,5,0,2,NA,2,NA,0,6,6,6,7,6,6,7,7,7,7,1,2,2,2,4,4,4,1,1,1,1,1,5,1,50,0,0,0,0,1,1,50,"A2",1,2,0,2,1,0,0,1,5,6,6,6,4,6,7,7,7,7,1,1,1,2,4,3,4,2,2,1,1,2,5,0,0,0,0,0,0,0,0,0,0,"A2",0,2,2,2,2,2,2,0,1,2,2,5,4,4,0,10,47,4,9,7,7,2,4,1,4.66666666666667,6.16666666666667,7,2,4,2,3.91666666666667,6.16666666666667,7,1.75,4,1,4.33333333333333,5.5,7,1.25,3.66666666666667,1.66666666666667,4.05555555555556,1,0,"Control",0,1,0,0,0,0,0,"368"
369,46,1,11,"A1","A1","A1","A1","A1","A3",NA,"A1",1,"A1",0.428571428571429,0,"A2","A2",NA,"A2",NA,"A2",NA,4,NA,NA,5,5,5,5,5,7,6,5,5,7,4,5,4,5,5,6,5,5,5,7,5,6,5,5,5,6,5,5,5,7,6,6,7,6,5,5,7,7,6,6,6,5,7,6,5,6,0,0,NA,1,0.714285714285714,0,2,3,5,5,5,5,5,6,5,6,7,7,7,6,7,6,6,6,6,5,6,7,5,3,250,10,1000,2,200,0,13,1250,"A2",0,0,0,2,0,0,0,0,7,3,3,5,5,6,7,6,6,6,7,7,7,4,7,6,6,6,6,7,6,6,4,0,3,260,11,1100,0,0,0,14,1360,"A2",0,0,0,1,0,0,1,0,1,1,1,5,5,5,0,13,42,3.66666666666667,9,5.33333333333333,5.75,4.5,5.33333333333333,5.66666666666667,0.374999999999999,5.16666666666667,6.5,5.75,6.33333333333333,6,-0.194444444444444,4.16666666666667,5.5,6.75,6.33333333333333,5.66666666666667,-1.41666666666667,4.83333333333333,6.25,6.25,6.33333333333333,6.33333333333333,-0.763888888888888,1,0,"Control",0,0,1,0,1,0,0,"369"
370,53,0,15,"A2","A1","A1","A1","A1","A1",0.142857142857143,"A1",0.428571428571429,"A1",0.285714285714286,0,"A1","A1",0.107142857142857,"A1",0.142857142857143,"A1",0.142857142857143,106,NA,NA,6,6,6,7,7,4,7,7,7,7,4,4,4,4,5,4,5,3,2,3,4,4,7,5,6,6,7,7,6,7,7,7,7,3,4,2,3,5,4,6,3,3,2,3,1,5,0,1,0.142857142857143,1,0.142857142857143,0,6,7,6,7,6,7,7,7,7,7,2,3,3,1,6,6,6,2,1,1,2,1,7,1,100,1,120,4,530,5,2,220,"A2",0,0,1,0,0,0,0,0,7,6,7,7,6,7,7,7,7,7,2,4,4,2,7,6,5,1,1,2,4,1,7,0,1,100,0,0,0,0,4,1,100,"A1",1,1,1,0,0,0,1,0,1,1,1,7,7,7,0,14,58,5,8.5,6,7,4,4.66666666666667,2.66666666666667,2.72222222222222,6.16666666666667,7,3,5,2.66666666666667,3.02777777777778,6.5,7,2.25,6,1.33333333333333,3.55555555555556,6.66666666666667,7,3,6,1.33333333333333,3.38888888888889,1,0,"Control",1,0,1,0,1,0,0,"370"
371,31,1,20,"A2","A1","A1","A1","A1","A1",0,"A1",0,"A1",0.285714285714286,0,"A1","A1",0,"A1",0,"A3",NA,18,NA,NA,7,7,4,6,4,7,7,7,1,1,4,4,2,4,7,6,6,1,1,3,1,4,6,5,5,3,5,4,6,6,5,3,5,4,4,5,4,6,5,5,2,2,2,3,3,6,0,1,0,2,NA,0,5,5,4,5,4,3,4,4,3,5,3,3,3,3,6,5,5,3,3,3,3,2,5,1,50,0,0,2,200,2,1,50,"A2",0,2,2,0,0,0,0,0,5,5,4,4,4,5,5,5,3,5,4,4,3,3,5,5,5,3,3,3,3,3,5,0,0,0,0,0,2,200,0,0,0,"A2",0,2,2,0,0,0,0,0,1,1,1,5,4,4,0,10,49,4,8,5.83333333333333,4,3.5,6.33333333333333,1.66666666666667,1.08333333333333,4.66666666666667,4.75,4.25,5.33333333333333,2,0.847222222222223,4.33333333333333,4,3,5.33333333333333,3,0.388888888888889,4.5,4.5,3.5,5,3,0.666666666666667,1,0,"Control",0,1,0,0,1,0,0,"371"
372,21,1,15,"A1","A1","A1","A1","A3","A3",NA,"A3",NA,"A3",NA,0,"A2","A2",NA,"A2",NA,"A2",NA,6,NA,NA,5,6,5,2,2,2,6,6,1,1,7,7,7,7,7,7,7,3,2,5,7,4,4,2,2,1,4,2,5,4,5,1,2,7,7,3,6,6,5,5,3,3,3,7,6,4,0,1,0.142857142857143,1,0.285714285714286,0,4,3,2,5,4,3,7,5,1,1,6,6,6,7,7,7,7,2,4,6,7,5,3,3,350,1,100,3,600,3,4,450,"A2",0,0,0,0,0,0,0,0,5,5,5,5,4,3,6,6,3,2,6,6,6,6,6,7,7,4,2,3,7,7,4,0,0,0,3,400,0,0,1,3,400,"A2",1,1,1,1,0,2,1,1,1,1,1,5,3,3,0,16,47,3.66666666666667,7,3.66666666666667,3.5,7,7,3.33333333333333,-2.19444444444444,2.66666666666667,3,5.75,5.33333333333333,3,-1.86111111111111,3.5,3.5,6.25,7,4,-2.25,4.5,4.25,6,6.66666666666667,3,-0.847222222222222,0,0,"Control",0,1,1,0,1,0,0,"372"
373,35,1,15,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A1","A2",NA,"A2",NA,"A2",NA,33,NA,NA,6,5,5,5,3,5,5,5,3,3,5,5,5,5,5,5,5,5,3,5,6,6,3,2,5,4,5,4,5,5,5,2,5,5,5,5,4,5,7,7,5,5,5,6,5,3,0,1,0.285714285714286,1,0.428571428571429,0,3,3,3,5,3,7,7,7,1,3,7,7,7,7,7,7,7,4,5,5,7,5,3,10,650,7,640,4,295,1,17,1290,"A2",0,0,0,0,0,0,0,1,3,3,3,5,3,1,7,3,1,1,7,5,7,7,7,7,7,5,5,7,7,5,5,0,3,250,1,120,11,175,1,4,370,"A1",1,1,1,1,0,1,1,0,1,1,1,7,7,5,0,16,51,4.66666666666667,8,4.83333333333333,4,5,5,4.33333333333333,-0.361111111111112,4.16666666666667,4.25,4.75,6.33333333333333,5,-1.15277777777778,4,4.5,7,7,4.66666666666667,-1.97222222222222,3,3,6.5,7,5.66666666666667,-3.38888888888889,0,0,"Control",1,1,0,0,1,0,0,"373"
374,57,0,14,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A2","A2",NA,"A2",NA,"A2",NA,16,NA,NA,2,3,3,5,3,3,4,3,3,3,6,7,6,5,5,7,7,4,2,5,6,6,3,2,3,3,4,2,2,4,4,2,3,6,5,5,4,6,6,6,3,2,6,5,4,3,0,0,NA,0,NA,0,2,3,4,5,2,3,4,4,3,3,5,5,5,4,5,6,6,2,2,6,7,5,2,4,300,5,630,2,200,2,9,930,"A2",0,1,1,0,0,0,1,0,3,1,4,5,3,2,5,4,2,2,7,6,5,5,5,7,7,3,1,6,6,7,2,0,5,500,3,330,1,100,3,8,830,"A1",1,1,1,0,1,0,1,0,1,1,1,5,4,5,0,13,56,3.66666666666667,8,3.16666666666667,3.25,6,6.33333333333333,3.66666666666667,-2.125,2.66666666666667,3.25,5,6,3.66666666666667,-1.93055555555556,3.16666666666667,3.5,4.75,5.66666666666667,3.33333333333333,-1.25,3,3.25,5.75,6.33333333333333,3.33333333333333,-2.01388888888889,0,0,"Control",1,0,1,1,1,0,0,"374"
375,44,0,12,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A1","A1",0.142857142857143,"A3",NA,"A3",NA,19,NA,NA,4,4,4,5,4,4,5,6,4,5,5,5,5,5,5,6,6,5,3,4,4,4,3,5,4,4,5,4,7,5,7,1,5,6,5,3,2,4,5,5,3,2,2,7,3,5,0,1,0.142857142857143,1,0.142857142857143,0,5,4,4,4,4,5,5,5,2,5,4,5,3,3,7,7,7,1,2,2,6,4,5,4,175,5,345,0,0,2,9,520,"A2",0,0,0,0,1,0,0,1,5,4,4,5,5,5,7,7,5,6,4,6,4,4,7,4,6,2,2,4,6,4,5,0,4,250,2,120,1,50,2,6,370,"A2",0,0,0,0,0,0,1,0,0,0,0,7,5,4,0,14,56,4,10,4.16666666666667,5,5,5.66666666666667,4,-0.305555555555555,4.83333333333333,4.5,4,4.66666666666667,2.33333333333333,0.999999999999999,4.33333333333333,4.25,3.75,7,1.66666666666667,0.152777777777778,4.66666666666667,6.25,4.5,5.66666666666667,2.66666666666667,1.18055555555556,0,0,"Control",1,0,0,0,1,0,0,"375"
376,25,1,17,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A3","A3",NA,"A3",NA,"A3",NA,31,NA,NA,6,4,4,3,5,7,6,4,1,4,5,5,4,5,7,5,7,3,2,5,5,3,4,5,4,4,1,7,7,7,4,1,4,5,4,4,4,6,5,5,2,2,4,4,4,5,0,0,NA,0,NA,0,7,4,5,4,4,7,7,6,3,2,5,4,4,4,7,5,6,3,2,3,4,5,6,1,100,4,550,2,250,0,5,650,"A2",0,0,0,1,0,0,0,1,5,4,4,5,5,7,7,4,1,4,5,4,6,4,7,4,7,2,2,4,4,3,6,0,2,80,3,440,2,400,1,5,520,"A2",0,0,0,1,0,0,0,1,0,0,0,4,3,2,0,12.5,49,3,6.5,4.83333333333333,3.75,4.75,6.33333333333333,3.33333333333333,-0.513888888888889,4.66666666666667,4,4.25,5.33333333333333,2.66666666666667,0.250000000000001,5.16666666666667,4.5,4.25,6,2.66666666666667,0.527777777777779,5,4,4.75,6,2.66666666666667,0.0277777777777777,0,0,"Control",1,0,0,1,1,0,0,"376"
377,27,1,20,"A2","A1","A1","A1","A1","A1",0.285714285714286,"A3",NA,"A3",NA,0,"A1","A1",0.142857142857143,"A3",NA,"A3",NA,38,NA,NA,6,4,6,7,5,4,6,5,2,1,4,4,3,2,6,7,5,1,1,3,4,4,6,6,5,6,6,5,5,5,4,4,4,3,4,5,3,5,6,6,1,1,1,2,2,6,0,1,0.142857142857143,0,NA,0,6,6,6,6,5,6,5,4,3,3,4,4,2,2,6,6,6,2,2,2,4,2,6,9,425,5,500,2,200,0,14,925,"A2",1,0,0,0,0,0,0,1,6,6,6,6,6,6,6,5,4,4,4,3,3,2,6,6,6,2,2,2,3,3,6,0,0,0,0,0,2,400,0,0,0,"A2",1,1,1,0,2,0,1,0,1,1,1,4,4,3,0,14.5,45,3.66666666666667,8.5,5.33333333333333,3.5,3.25,6,1.66666666666667,0.777777777777777,5.5,4.25,3.75,5.66666666666667,1,1.40277777777778,5.83333333333333,3.75,3,6,2,1.125,6,4.75,3,6,2,1.70833333333333,1,0,"Control",1,1,0,0,1,0,0,"377"
378,62,1,17,"A2","A1","A1","A1","A3","A3",NA,"A3",NA,"A3",NA,0,"A1","A1",0.142857142857143,"A1",0.142857142857143,"A3",NA,25,NA,NA,6,5,5,5,6,6,6,6,7,7,2,3,3,3,5,5,5,2,1,3,4,3,5,3,6,5,6,4,5,7,5,7,6,2,3,5,3,5,2,5,2,2,2,4,3,5,0,1,0.142857142857143,1,0.142857142857143,0,5,5,5,5,4,5,7,6,7,6,4,5,5,2,6,2,6,3,1,2,4,2,5,2,100,2,200,3,300,3,4,300,"A1",0,0,0,0,0,0,0,0,6,5,6,7,5,5,7,5,7,6,3,6,5,3,5,5,5,1,1,1,4,3,5,0,3,110,1,200,2,350,8,4,310,"A2",1,1,1,0,1,0,0,1,1,1,1,5,3,3,0,13.5,57,4.66666666666667,8,5.5,6.5,2.75,5,2,2.75,4.83333333333333,6.25,3.25,4,2,2.45833333333333,4.83333333333333,6.5,4,4.66666666666667,2,2.11111111111111,5.66666666666667,6.25,4.25,5,1,2.54166666666667,1,0,"Control",1,0,1,1,1,0,0,"378"
379,62,0,14,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A3","A3",NA,"A3",NA,"A3",NA,47,NA,NA,5,3,3,5,5,4,5,4,4,5,5,5,5,5,5,6,5,4,4,5,5,5,4,7,5,5,7,7,6,7,5,7,7,4,4,3,5,5,5,5,2,1,3,6,5,5,0,1,0.285714285714286,1,0.285714285714286,0,5,5,6,7,6,6,7,7,7,7,4,5,5,4,4,5,4,3,2,2,5,3,6,6,325,1,100,3,300,3,7,425,"A3",0,1,0,0,0,1,0,0,5,5,5,6,5,5,7,6,6,7,4,4,5,4,4,5,4,2,2,3,4,3,5,0,7,328.5,1,100,1,100,3,8,428.5,"A2",1,1,1,0,1,1,1,0,1,1,1,6,6,6,0,14,52,3.33333333333333,10,4.16666666666667,4.5,5,5.33333333333333,4.33333333333333,-0.555555555555554,6.16666666666667,6.5,4,5,2,2.66666666666667,5.83333333333333,7,4.5,4.33333333333333,2.33333333333333,2.69444444444444,5.16666666666667,6.5,4.25,4.33333333333333,2.33333333333333,2.19444444444445,0,0,"Control",0,0,1,0,1,0,0,"379"
380,60,0,15,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A1","A1",0.285714285714286,"A1",1,"A2",NA,14,NA,NA,3,2,2,3,3,5,4,5,4,4,5,6,5,4,4,5,7,4,3,5,4,4,2,6,4,4,5,6,7,7,7,7,6,7,7,7,2,7,6,6,2,2,3,2,4,5,0,1,0.142857142857143,1,0.142857142857143,0,7,4,3,5,7,6,7,7,7,5,6,6,6,2,6,5,5,2,2,4,2,4,6,3,225,2,250,2,200,2,5,475,"A2",0,0,0,0,0,0,0,0,6,4,4,6,6,6,7,6,7,5,6,7,6,3,6,6,6,3,3,5,4,3,5,0,1,50,0,0,3,450,3,1,50,"A2",1,0,1,0,1,1,0,0,1,0,1,6,6,5,0,12.5,50,4.33333333333333,7.5,3,4.25,5,5.33333333333333,4,-1.15277777777778,5.33333333333333,6.75,5.75,6.33333333333333,2.33333333333333,1.23611111111111,5.33333333333333,6.5,5,5.33333333333333,2.66666666666667,1.58333333333333,5.33333333333333,6.25,5.5,6,3.66666666666667,0.736111111111111,0,0,"Control",1,1,0,1,1,0,0,"380"
381,33,0,15,"A2","A1","A1","A1","A1","A1",0.107142857142857,"A3",NA,"A3",NA,0,"A3","A3",NA,"A3",NA,"A3",NA,81,NA,NA,5,5,5,6,6,7,7,5,4,6,2,2,2,3,4,7,4,7,6,2,1,3,6,6,3,6,5,6,6,7,5,4,6,2,1,3,3,4,7,5,7,3,2,2,2,6,0,1,0.142857142857143,1,0,0,6,3,5,5,6,7,6,6,7,6,2,2,2,2,4,5,4,5,3,2,3,3,6,7,232.5,2,200,1,50,0,9,432.5,"A2",0,0,0,0,0,0,0,0,6,4,6,5,6,6,7,6,3,5,2,1,3,2,4,6,4,5,3,2,3,2,7,0,1,25,1,50,1,50,2,2,75,"A2",0,0,0,0,0,0,0,0,1,0,0,5,4,4,0,18.5,41,4.33333333333333,10,5.66666666666667,5.5,2.25,5,5,1.5,5.33333333333333,5.5,2.25,5.33333333333333,4,1.55555555555556,5.33333333333333,6.25,2,4.33333333333333,3.33333333333333,2.56944444444444,5.5,5.25,2,4.66666666666667,3.33333333333333,2.04166666666667,1,0,"Control",1,1,0,1,1,0,0,"381"
382,30,0,17,"A5","A2","A2","A2","","A4",NA,"A4",NA,"A4",NA,0,"A4","A4",NA,"A4",NA,"A4",NA,38,NA,NA,7,5,7,7,4,7,7,6,7,7,1,1,1,1,4,7,4,2,2,1,3,1,4,7,6,7,7,5,7,7,6,7,7,2,2,3,2,4,6,5,2,2,1,3,2,4,0,2,NA,2,NA,0,6,6,7,7,5,7,7,6,7,7,2,2,3,2,4,7,5,2,2,1,3,3,4,0,0,0,0,0,0,0,0,0,"A2",0,2,2,2,2,2,0,0,6,5,6,6,5,7,7,6,7,7,2,2,2,2,4,7,5,1,1,1,2,2,4,0,0,0,0,0,0,0,0,0,0,"A2",0,2,2,2,2,2,0,0,2,2,2,3,3,1,0,13.5,49,5,10,6.16666666666667,6.75,1,5,1.66666666666667,3.90277777777778,6.5,6.75,2.25,5,1.66666666666667,3.65277777777778,6.33333333333333,6.75,2.25,5.33333333333333,1.66666666666667,3.45833333333333,5.83333333333333,6.75,2,5.33333333333333,1,3.51388888888889,1,0,"Control",0,0,0,0,0,0,0,"382"
383,25,1,17,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A1","A2",NA,"A1",0.285714285714286,"A1",0.285714285714286,24,NA,NA,4,4,5,6,3,4,5,4,5,3,5,5,6,3,6,6,6,5,4,4,5,5,4,5,3,7,6,5,6,4,4,7,6,5,4,4,5,7,5,5,5,6,5,4,5,7,0,1,0.142857142857143,1,0.285714285714286,0,5,3,5,6,4,4,6,5,6,6,4,4,5,5,7,6,6,4,4,5,4,5,4,5,350,2,220,4,650,0,7,570,"",NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,5,5,6,5,5,6,6,4,3,4,3,6,6,6,4,4,4,4,6,6,0,2,100,4,330,3,420,0,6,430,"A2",0,0,0,0,0,0,0,1,1,0,0,6,5,5,1,15.5,36,3.66666666666667,7.5,4.33333333333333,4.25,4.75,6,4.33333333333333,-0.736111111111112,5.33333333333333,5.25,4.5,5.66666666666667,5.33333333333333,0.124999999999999,4.5,5.75,4.5,6.33333333333333,4.33333333333333,0.0694444444444455,5,5.5,3.5,6,4,0.75,0,0,"Control",0,1,1,0,1,0,0,"383"
384,50,0,14,"A1","A1","A1","A1","A2","A2",NA,"A2",NA,"A2",NA,0,"A1","A1",0.107142857142857,"A1",0,"A2",NA,25,NA,NA,3,2,4,5,3,3,6,4,3,4,5,5,4,3,4,4,6,4,3,4,5,4,4,5,4,5,5,6,4,5,1,4,7,1,1,2,1,4,1,4,1,1,1,5,1,7,0,1,0,1,0,0,5,3,6,5,5,6,7,1,4,7,1,1,2,1,4,1,5,1,1,1,4,1,7,1,50,2,200,1,100,1,3,250,"A2",0,0,1,0,0,0,1,0,5,2,5,5,7,6,7,4,6,7,1,4,2,1,7,4,5,1,1,1,5,1,7,0,0,0,0,0,0,0,0,0,0,"A2",1,1,1,1,2,1,1,0,1,1,1,7,4,5,0,14.5,60,4.66666666666667,10,3.33333333333333,4.25,4.25,4.66666666666667,3.66666666666667,-0.402777777777778,4.83333333333333,4.25,1.25,3,1,2.79166666666667,5,4.75,1.25,3.33333333333333,1,3.01388888888889,5,6,2,5.33333333333333,1,2.72222222222222,0,0,"Control",1,1,1,0,1,0,0,"384"
