ID,Age,Genre,Education,CurrentRegime,ConsoRed,ConsoTransfo,ConsoPoultry,QIntentionsConsoT0,QIntentionsTransfoT0,QTransfoIntensityT0,QIntentionsRedT0,QRedIntensityT0,QIntentionsPoulT0,QPoulIntensityT0,Failed_Attention_DB1,QIntentionsConsoT1,QIntentionsTransfoT1,QTransfoIntensityT1,QIntentionsRedT1,QRedIntensityT1,QIntentionsPoulT1,QPoulIntensityT1,consultation_duration,MixedOpinions,ID_Group,DBAttitudesT0.DB1.,DBAttitudesT0.DB2.,DBAttitudesT0.DB3.,DBAttitudesT0.DB4.,DBAttitudesT0.DB5.,DBAttitudesT0.DB6.,DBAttitudesT0.DB7.,DBAttitudesT0.DB8.,DBAttitudesT0.DB9.,DBAttitudesT0.DB10.,DBAttitudesT0.DB11.,DBAttitudesT0.DB12.,DBAttitudesT0.DB13.,DBAttitudesT0.DB14.,DBAttitudesT0.DB15.,DBAttitudesT0.DB16.,DBAttitudesT0.DB17.,DBAttitudesT0.DB18.,DBAttitudesT0.DB19.,DBAttitudesT0.DB20.,DBAttitudesT0.DB21.,DBAttitudesT0.DB22.,DBAttitudesT0.DB23.,DBAttitudesT1.DB1.,DBAttitudesT1.DB2.,DBAttitudesT1.DB3.,DBAttitudesT1.DB4.,DBAttitudesT1.DB5.,DBAttitudesT1.DB6.,DBAttitudesT1.DB7.,DBAttitudesT1.DB8.,DBAttitudesT1.DB9.,DBAttitudesT1.DB10.,DBAttitudesT1.DB11.,DBAttitudesT1.DB12.,DBAttitudesT1.DB13.,DBAttitudesT1.DB14.,DBAttitudesT1.DB15.,DBAttitudesT1.DB16.,DBAttitudesT1.DB17.,DBAttitudesT1.DB18.,DBAttitudesT1.DB19.,DBAttitudesT1.DB20.,DBAttitudesT1.DB21.,DBAttitudesT1.DB22.,DBAttitudesT1.DB23.,Failed_Attention_DB2,QIntentionsTransfoT2,QTransfoIntensityT2,QIntentionsRedT2,QRedIntensityT2,DebateCondition,DBAttitudesT2.DB1.,DBAttitudesT2.DB2.,DBAttitudesT2.DB3.,DBAttitudesT2.DB4.,DBAttitudesT2.DB5.,DBAttitudesT2.DB6.,DBAttitudesT2.DB7.,DBAttitudesT2.DB8.,DBAttitudesT2.DB9.,DBAttitudesT2.DB10.,DBAttitudesT2.DB11.,DBAttitudesT2.DB12.,DBAttitudesT2.DB13.,DBAttitudesT2.DB14.,DBAttitudesT2.DB15.,DBAttitudesT2.DB16.,DBAttitudesT2.DB17.,DBAttitudesT2.DB18.,DBAttitudesT2.DB19.,DBAttitudesT2.DB20.,DBAttitudesT2.DB21.,DBAttitudesT2.DB22.,DBAttitudesT2.DB23.,TransformedNumberTotalBefore,TransformedQuantTotalBefore,RedNumberTotalBefore,RedQuantTotalBefore,PoultryNumberTotalBefore,PoultryQuantTotalBefore,FishNumberTotalBefore,TotalTargetMeatBefore,TotalQuantTargetMeatBefore,Physical1,Nature1,QuantityRed1,QuantityTransfo1,QuantityPoultry1,QuantityFish1,QuantityAnimals1,QuantityVegetals1,Context1,DBAttitudesT3.DB1.,DBAttitudesT3.DB2.,DBAttitudesT3.DB3.,DBAttitudesT3.DB4.,DBAttitudesT3.DB5.,DBAttitudesT3.DB6.,DBAttitudesT3.DB7.,DBAttitudesT3.DB8.,DBAttitudesT3.DB9.,DBAttitudesT3.DB10.,DBAttitudesT3.DB11.,DBAttitudesT3.DB12.,DBAttitudesT3.DB13.,DBAttitudesT3.DB14.,DBAttitudesT3.DB15.,DBAttitudesT3.DB16.,DBAttitudesT3.DB17.,DBAttitudesT3.DB18.,DBAttitudesT3.DB19.,DBAttitudesT3.DB20.,DBAttitudesT3.DB21.,DBAttitudesT3.DB22.,DBAttitudesT3.DB23.,Failed_Attention_Final,TransformedNumberTotalAfter,TransformedQuantTotalAfter,RedNumberTotalAfter,RedQuantTotalAfter,PoultryNumberTotalAfter,PoultryQuantTotalAfter,FishNumberTotalAfter,TotalTargetMeatAfter,TotalQuantTargetMeatAfter,Physical2,Nature2,QuantityRed2,QuantityTransfo2,QuantityPoultry2,QuantityFish2,QuantityAnimals2,QuantityVegetals2,Context2,RespectChallenge,MeatDiminishRed,MeatDiminishTransfo,Perceptions.Perc1.,Perceptions.Perc2.,Perceptions.Perc3.,Failed_Attention_Confirmation,perceived_norms,self_control,environmental_prepotency,perceived_control,DBFactor1T0,DBFactor2T0,DBFactor3T0,DBFactor4T0,DBFactor5T0,DB_IndexT0,DBFactor1T1,DBFactor2T1,DBFactor3T1,DBFactor4T1,DBFactor5T1,DB_IndexT1,DBFactor1T2,DBFactor2T2,DBFactor3T2,DBFactor4T2,DBFactor5T2,DB_IndexT2,DBFactor1T3,DBFactor2T3,DBFactor3T3,DBFactor4T3,DBFactor5T3,DB_IndexT3,Pro_reduction,Attention_failed,Condition,Red_reduction,Processed_reduction,Poultry_reduction,Fish_increase,Eat_Target_Meat,Het,Hom,ID_Group_all
124,49,0,12,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A2,A2,,A2,,A2,,74,1,M25,4,4,3,3,3,2,3,4,4,2,6,6,7,5,7,7,7,4,1,7,7,7,3,4,4,3,4,4,6,5,5,3,4,4,4,5,4,7,7,7,6,4,5,7,7,4,0,0,,0,,1,4,4,3,4,4,7,7,7,4,4,6,4,7,6,7,7,7,4,1,7,7,7,4,6,500,5,600,6,700,0,11,1100,A2,0,0,0,0,0,0,0,0,4,3,4,4,3,6,7,7,3,1,7,7,7,6,7,7,7,7,4,7,7,7,2,0,1,100,10,1000,3,300,0,11,1100,A2,0,0,0,0,0,0,0,0,2,0,0,5,1,1,0,17,35,3.66666666666667,10,3.16666666666667,3.25,6,7,4,-2.45833333333333,4.16666666666667,4.25,4.25,7,5,-1.20833333333333,4.33333333333333,5.5,5.75,7,4,-0.666666666666667,4,4.5,6.75,7,6,-2.33333333333333,0,0,Heterogeneous,0,1,1,0,1,1,0,M25
125,46,0,14,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A1,A3,,A1,0.285714285714286,A2,,74,1,M25,4,4,4,4,4,4,6,7,2,4,4,7,6,4,4,6,7,3,4,5,4,4,4,5,5,6,7,5,6,7,7,4,4,1,1,1,1,4,7,7,5,6,4,4,1,4,0,1,0.142857142857143,0,,1,5,4,4,7,6,4,6,7,4,7,5,4,1,1,4,7,7,7,5,4,4,4,5,9,450,4,400,0,0,2,13,850,A3,0,0,0,0,0,0,1,0,5,5,5,6,5,6,7,7,4,6,4,4,3,4,5,7,6,6,5,5,4,4,4,0,8,400,5,500,3,300,1,13,900,A2,0,1,1,1,0,0,1,1,1,0,1,7,7,6,1,14,43,4.33333333333333,9,4,4.75,5.25,5.66666666666667,4,-0.597222222222222,5.66666666666667,5.5,1,6,5,1.58333333333333,5,6,2.75,6,5.33333333333333,0.805555555555556,5.33333333333333,6,3.75,6,5.33333333333333,0.638888888888888,0,0,Heterogeneous,0,1,0,0,1,1,0,M25
126,31,0,17,A2,A2,A2,A1,A1,,,,,A1,0,0,A3,A3,,A3,,A3,,71,1,M26,6,7,7,7,7,7,7,7,3,6,2,2,2,3,4,5,5,2,2,1,5,2,7,7,6,7,7,7,7,7,6,5,6,2,2,2,2,5,6,6,1,1,1,2,1,7,0,2,,2,,1,7,6,7,6,7,7,7,6,5,6,1,1,1,1,4,5,5,1,1,1,3,2,7,0,0,0,0,1,70,0,0,0,A2,0,2,2,0,2,0,0,0,7,6,7,7,7,7,7,7,5,6,1,1,1,1,6,6,5,1,1,1,4,1,7,0,0,0,0,0,0,0,0,0,0,A2,0,2,2,0,2,0,0,0,2,2,2,7,5,4,0,14.5,50,4.33333333333333,9,6.83333333333333,5.75,2.25,4.66666666666667,1.66666666666667,3.43055555555555,6.83333333333333,6,2,5.66666666666667,1,3.52777777777778,6.66666666666667,6,1,4.66666666666667,1,4.11111111111111,6.83333333333333,6.25,1,5.66666666666667,1,3.98611111111111,1,0,Heterogeneous,0,0,1,0,0,1,0,M26
127,61,0,12,A4,A1,A1,A1,,,,,,,,0,A1,A1,0.857142857142857,A4,,A1,0.142857142857143,71,1,M26,6,6,7,6,6,4,7,7,7,7,4,4,4,4,4,4,4,2,2,3,4,3,6,6,6,6,7,6,4,7,6,7,7,4,4,4,2,4,3,4,1,3,2,4,4,5,0,1,0.714285714285714,2,,1,6,6,7,6,6,6,7,6,7,7,4,4,4,3,4,3,4,2,2,1,2,4,6,9,600,3,300,2,200,4,12,900,A2,0,1,0,1,0,0,1,0,6,6,7,6,6,2,7,7,7,7,4,4,4,3,4,2,4,1,7,1,2,2,6,0,1,50,0,0,0,0,3,1,50,A2,0,2,1,1,0,0,1,0,1,1,1,7,7,6,0,10,52,2.66666666666667,9,5.83333333333333,7,4,4,2.33333333333333,2.97222222222222,5.83333333333333,6.75,3.5,3.66666666666667,2,3.23611111111111,6.16666666666667,6.75,3.75,3.66666666666667,1.66666666666667,3.43055555555556,5.5,7,3.75,3.33333333333333,3,2.88888888888889,1,0,Heterogeneous,1,1,1,0,1,1,0,M26
128,56,0,11,A1,A1,A1,A1,A3,A3,,A3,,A3,,0,A1,A1,0.428571428571429,A1,0.285714285714286,A2,,71,1,M26,3,5,1,5,1,5,6,7,6,7,7,5,5,6,7,7,7,7,2,5,7,3,2,5,6,2,6,2,6,7,7,7,7,7,6,6,6,7,7,7,7,5,7,5,6,4,0,1,0.285714285714286,1,0.285714285714286,1,3,3,3,4,2,6,7,7,7,7,6,6,6,7,7,7,7,6,6,7,7,6,4,7,500,6,580,6,320,2,13,1080,A2,0,1,1,1,0,0,0,0,5,5,3,5,5,6,7,6,7,7,6,6,7,6,7,7,7,6,6,7,7,6,5,0,13,600,10,880,0,0,0,23,1480,A2,0,0,0,0,0,0,0,0,0,0,0,7,6,2,0,16,49,4.66666666666667,7,3.33333333333333,6.5,5.75,7,4.66666666666667,-0.888888888888889,4.5,7,6.25,7,6.33333333333333,-0.777777777777778,3.5,7,6.25,7,6.33333333333333,-1.27777777777778,4.83333333333333,6.75,6.25,7,6.33333333333333,-0.736111111111112,0,0,Heterogeneous,0,0,1,0,1,1,0,M26
129,22,0,11,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A2,A2,,A2,,A2,,71,1,M26,1,5,5,6,2,2,2,1,3,3,6,6,6,6,7,6,7,7,7,7,5,7,3,6,7,1,1,5,1,6,5,6,7,7,6,5,7,7,7,7,7,7,7,2,5,3,0,0,,0,,1,7,6,1,6,1,6,6,6,5,7,7,7,7,7,7,7,7,7,7,7,4,3,6,2,250,0,0,4,900,6,2,250,A3,0,1,0,0,1,0,0,0,6,7,1,1,3,6,7,6,5,6,6,5,6,6,6,6,7,7,6,7,3,6,3,0,1,150,2,500,2,600,0,3,650,A2,0,0,0,0,0,0,0,0,2,1,0,7,6,6,0,16.5,30,4.33333333333333,9.5,3.5,2.25,6,6.66666666666667,7,-3.68055555555556,3.5,6,6.25,7,7,-2,4.5,6,7,7,7,-1.75,4,6,5.75,6.33333333333333,6.66666666666667,-1.25,0,0,Heterogeneous,0,1,1,0,1,1,0,M26
130,30,1,11,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A3,A3,,A3,,A3,,72,0,H8,2,4,2,3,2,1,5,5,2,2,7,7,7,7,7,7,7,5,4,7,4,4,4,5,4,3,6,5,4,7,7,2,5,7,7,7,7,7,7,7,5,3,6,4,4,4,0,1,0.285714285714286,0,,1,4,3,3,5,4,4,7,7,3,4,7,7,7,7,7,7,7,5,4,6,5,4,4,2,100,10,1600,2,400,3,12,1700,A3,0,1,1,1,0,0,0,0,4,3,3,5,4,5,7,7,2,3,7,7,7,7,7,7,7,5,4,7,4,4,4,0,4,400,5,700,2,200,6,9,1100,A3,0,1,1,0,0,0,0,0,1,0,1,5,4,2,0,16,46,3.66666666666667,9.5,2.33333333333333,3.5,7,7,5.33333333333333,-3.52777777777778,4.5,5.25,7,7,4.66666666666667,-1.34722222222222,3.83333333333333,5.25,7,7,5,-1.79166666666667,4,4.75,7,7,5.33333333333333,-2.06944444444444,0,0,Homogeneous,1,0,0,1,1,0,1,H8
131,35,0,15,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A2,A2,,A2,,A2,,72,0,H8,4,4,4,5,4,4,2,4,4,3,5,5,5,3,6,6,6,3,3,5,5,5,4,5,4,5,5,4,4,5,5,3,4,5,5,3,3,5,7,5,5,5,3,5,4,4,0,0,,0,,1,5,4,5,5,4,3,5,5,3,3,5,5,3,4,5,7,6,6,6,5,5,4,4,3,250,6,600,3,300,1,9,850,A3,0,0,0,0,0,0,0,0,4,4,4,5,4,3,4,3,3,4,5,5,5,4,5,6,6,4,4,4,4,4,4,0,6,300,6,600,0,0,0,12,900,A2,0,0,0,0,0,0,0,0,2,0,0,5,5,4,0,16,49,3.66666666666667,5,4.16666666666667,3.25,4.5,6,3.66666666666667,-1.01388888888889,4.5,4.25,4,5.66666666666667,4.33333333333333,-0.291666666666667,4.33333333333333,4,4.25,6,5.66666666666667,-1.13888888888889,4,3.5,4.75,5.66666666666667,4,-1.05555555555556,0,0,Homogeneous,0,0,1,0,1,0,1,H8
132,46,0,15,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A2,A2,,A2,,A2,,72,0,H8,4,4,2,5,1,3,4,3,1,1,5,5,4,5,7,6,6,4,1,5,6,4,4,6,4,2,5,5,7,7,7,4,7,6,5,5,6,7,7,7,5,6,4,2,4,4,0,1,0.428571428571429,0,,1,2,1,2,4,6,1,7,7,4,4,6,6,6,6,7,7,7,4,3,7,7,4,4,8,400,7,800,0,0,2,15,1200,A2,0,0,1,0,0,0,0,0,3,3,2,2,4,6,7,7,4,2,5,5,6,7,7,7,6,4,6,5,7,1,4,0,2,100,5,500,3,300,2,7,600,A2,1,1,1,0,1,0,0,0,1,1,1,5,5,3,0,16,50,4.33333333333333,7,3.16666666666667,2.25,4.75,6.33333333333333,3.33333333333333,-2.09722222222222,4.83333333333333,6.25,5.5,7,5,-0.291666666666667,2.66666666666667,5.5,6,7,4.66666666666667,-1.80555555555556,3.33333333333333,5,5.75,6.66666666666667,5,-1.63888888888889,0,0,Homogeneous,1,1,0,0,1,0,1,H8
133,39,0,14,A1,A1,A1,A1,A2,A2,,A2,,A2,,1,A2,A2,,A2,,A2,,72,0,H8,3,5,3,5,2,5,5,4,3,4,5,6,6,7,7,7,7,5,4,4,5,6,4,3,5,3,4,3,5,5,5,3,4,6,7,7,7,7,7,7,6,5,4,5,5,4,0,1,0.285714285714286,1,0.285714285714286,1,4,5,2,4,3,3,5,5,2,2,6,7,6,7,7,7,7,4,4,5,5,5,4,16,850,11,1205,2,200,3,27,2055,A2,0,0,0,0,0,0,0,0,3,4,3,3,2,5,5,5,2,2,6,7,7,7,7,7,7,5,5,4,5,6,4,1,5,250,12,1055,0,0,5,17,1305,A2,0,0,1,1,0,0,0,0,1,1,1,7,7,6,1,17,51,4.66666666666667,8,3.83333333333333,4,6,7,4.33333333333333,-1.86111111111111,3.83333333333333,4.25,6.75,7,5,-2.20833333333333,3.5,3.5,6.5,7,4.33333333333333,-2.44444444444444,3.33333333333333,3.5,6.75,7,4.66666666666667,-2.72222222222222,0,1,Homogeneous,0,1,1,1,1,0,1,H8
134,28,0,14,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A2,A2,,A2,,A2,,72,0,H8,1,2,3,5,1,1,6,6,5,5,7,5,7,7,7,7,7,7,7,7,6,7,1,3,1,3,5,3,7,2,6,3,5,7,7,5,7,7,7,7,5,7,7,7,7,2,0,0,,2,,1,1,1,1,6,1,6,7,6,3,1,7,7,7,7,7,7,7,7,7,7,7,3,1,5,300,1,150,6,550,2,6,450,A3,1,0,0,0,1,0,0,0,6,2,6,6,4,7,6,5,2,2,7,7,7,7,7,7,7,7,7,6,7,7,2,0,3,275,4,300,4,450,0,7,575,A1,1,2,0,0,1,1,0,0,2,0,0,2,5,5,0,9.5,31,3.66666666666667,3.5,2.16666666666667,5.5,6.5,7,7,-3,3.66666666666667,4,6.5,7,6.33333333333333,-2.77777777777778,2.66666666666667,4.25,7,7,7,-3.54166666666667,5.16666666666667,3.75,7,7,6.66666666666667,-2.43055555555556,0,0,Homogeneous,0,1,1,0,1,0,1,H8
135,35,0,14,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A2,A2,,A2,,A2,,66,0,H10,3,5,5,5,4,4,3,4,3,3,5,5,6,6,6,6,6,6,4,6,6,5,4,3,4,6,7,4,7,7,5,7,6,6,6,6,3,7,6,6,5,4,7,6,5,5,0,1,0.142857142857143,1,0.285714285714286,1,4,3,6,7,4,7,5,5,6,6,5,5,5,6,6,7,6,5,6,6,7,6,5,0,0,6,630,4,325,1,6,630,A2,0,0,1,0,0,0,0,0,5,5,5,5,5,7,5,5,5,5,5,5,4,4,5,6,6,6,5,5,6,5,4,0,5,225,2,150,4,400,1,7,375,A2,0,1,0,0,0,0,0,1,1,1,0,6,6,5,0,12.5,44,4,7.5,4.33333333333333,3.25,5.5,6,5.33333333333333,-1.81944444444444,5.16666666666667,6.25,5.25,6.33333333333333,5.33333333333333,0.0694444444444455,5.16666666666667,5.5,5.25,6.33333333333333,5.66666666666667,-0.416666666666666,5.33333333333333,5,4.5,5.66666666666667,5.33333333333333,-8.88178419700125E-16,0,0,Homogeneous,1,0,0,0,1,0,1,H10
136,64,1,17,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A3,A3,,A3,,A3,,66,0,H10,2,5,1,5,3,5,2,4,3,1,5,5,5,6,7,7,7,1,1,6,6,7,1,1,1,3,2,1,7,7,7,7,5,6,6,7,4,7,5,5,4,3,4,5,5,2,1,1,0.142857142857143,1,0.142857142857143,1,4,5,4,5,5,5,6,6,6,5,5,5,5,4,6,5,5,3,3,2,5,5,3,2,100,3,320,2,250,5,5,420,A2,0,0,1,0,0,0,0,1,6,5,7,6,5,7,7,7,7,7,7,7,7,3,5,5,5,2,2,2,6,6,5,0,1,50,2,180,1,100,6,3,230,A2,1,1,1,1,1,0,0,0,1,1,1,7,7,7,1,15,56,3.66666666666667,8,3.5,2.5,5.25,7,2.66666666666667,-1.97222222222222,2.5,6.5,5.75,5.66666666666667,3.66666666666667,-0.527777777777778,4.66666666666667,5.75,4.75,5.33333333333333,2.66666666666667,0.958333333333335,6,7,6,5,2,2.16666666666667,0,1,Homogeneous,1,1,1,1,1,0,1,H10
137,23,1,15,A1,A1,A1,A1,A3,A3,,A3,,A3,,0,A2,A2,,A2,,A2,,66,0,H10,2,4,2,6,3,4,6,5,5,2,5,5,5,4,6,4,6,5,4,6,5,5,4,3,5,5,5,5,4,5,5,4,5,5,5,4,5,5,5,6,6,4,5,5,4,4,0,1,0.285714285714286,0,,1,4,3,4,5,3,5,6,6,3,3,5,6,5,6,6,7,7,7,5,6,5,5,4,2,100,0,0,5,600,0,2,100,A2,0,0,0,0,0,0,0,0,4,3,3,6,4,5,6,6,3,3,5,5,5,6,6,6,6,6,4,6,5,4,4,0,1,50,0,0,2,600,0,1,50,A2,1,1,1,1,0,0,0,1,1,1,1,6,4,4,0,15,37,3.33333333333333,6.5,3.5,4.5,4.75,5.33333333333333,5,-1.02777777777778,4.5,4.75,4.75,5.33333333333333,5,-0.402777777777778,4,4.5,5.5,6.66666666666667,6,-1.80555555555556,4.16666666666667,4.5,5.25,6,5.33333333333333,-1.19444444444444,0,0,Homogeneous,0,1,1,0,1,0,1,H10
138,43,0,14,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A2,A2,,A2,,A2,,66,0,H10,3,4,4,4,4,4,5,4,4,4,5,5,5,5,5,5,6,5,5,5,4,5,4,2,2,2,5,4,5,6,6,4,3,7,7,7,7,7,7,7,7,7,7,4,7,4,0,0,,0,,1,3,2,1,4,3,4,5,4,4,3,6,6,6,6,6,7,7,7,7,7,4,7,4,0,0,5,220,4,400,4,5,220,A2,0,1,0,0,0,0,0,0,3,4,4,5,4,4,4,4,4,4,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,0,5,350,2,150,2,5,350,A2,0,0,0,0,0,0,0,0,2,0,0,5,5,4,0,16,54,4.66666666666667,10,3.83333333333333,4.25,5,5.33333333333333,5,-1.06944444444444,3.33333333333333,4.75,7,7,7,-2.95833333333333,2.83333333333333,4,6,6.66666666666667,7,-3.13888888888889,4,4,7,7,7,-3,0,0,Homogeneous,0,0,1,0,1,0,1,H10
139,25,1,17,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A1,A1,0.571428571428571,A1,0.571428571428571,A1,0.571428571428571,66,0,H10,5,5,2,5,3,6,4,5,2,2,6,5,4,5,7,7,7,7,2,3,5,3,4,6,6,7,7,7,6,6,6,6,6,6,6,4,4,6,6,6,2,2,2,5,7,6,0,1,0.285714285714286,1,0.428571428571429,1,7,7,7,7,7,7,7,6,6,6,7,7,6,6,6,7,7,5,6,6,6,7,5,1,100,2,400,3,450,2,3,500,A2,0,0,0,0,0,0,0,1,4,5,5,5,4,5,6,5,5,5,5,6,4,5,6,6,6,3,3,3,3,3,6,0,0,0,1,200,1,100,1,1,200,A3,1,1,1,1,0,0,1,0,1,1,1,6,5,5,0,13,45,4,7.5,4.33333333333333,3.25,5,7,4,-1.54166666666667,6.5,6,5,6,2,1.91666666666667,7,6.25,6.5,6.66666666666667,5.66666666666667,0.347222222222221,4.66666666666667,5.25,5,6,3,0.291666666666667,0,0,Homogeneous,1,1,1,0,1,0,1,H10
140,30,0,17,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A2,A2,,A2,,A2,,66,0,H10,5,4,3,5,4,3,5,3,3,4,5,6,5,7,7,5,6,5,5,5,4,4,4,5,4,3,5,4,6,6,4,5,5,5,6,5,5,7,5,6,6,7,5,4,4,4,0,1,0.428571428571429,1,0.714285714285714,1,4,3,3,5,3,3,5,4,4,5,5,6,5,5,7,6,6,5,5,5,4,5,4,6,375,4,480,0,0,2,10,855,A2,0,0,0,0,0,0,0,0,4,3,3,5,4,4,5,4,5,5,5,5,5,6,7,6,6,6,6,6,4,4,4,0,4,400,1,0,4,400,0,5,400,A2,0,1,1,0,1,1,1,0,1,1,1,5,5,4,0,16.5,38,4.33333333333333,7.5,4,3.75,5.75,6,5,-1.70833333333333,4.5,5,5.25,6,6,-1,3.5,4.5,5.25,6.33333333333333,5,-1.52777777777778,3.83333333333333,4.75,5.25,6.33333333333333,6,-1.56944444444444,0,0,Homogeneous,1,1,0,0,1,0,1,H10
141,41,0,17,A2,A1,A1,A1,A1,A1,0.107142857142857,A1,0,A1,0.107142857142857,0,A1,A1,0.107142857142857,A3,,A3,,71,1,M27,6,4,7,7,5,7,7,5,3,5,2,4,2,3,6,6,5,2,3,1,3,2,7,7,4,7,5,6,7,7,5,3,4,2,2,2,1,7,6,4,2,3,2,3,1,7,0,1,0.285714285714286,1,0.142857142857143,1,7,5,7,6,7,7,7,4,3,2,3,3,3,1,7,6,4,2,2,1,3,2,7,3,160,0,0,0,0,1,3,160,A2,0,0,0,0,0,0,0,0,7,5,7,6,5,7,7,5,3,3,2,2,3,2,7,6,4,3,5,2,3,1,7,0,0,0,1,100,1,100,3,1,100,A3,1,0,0,0,1,0,0,1,1,0,1,5,3,3,0,13.5,51,4.66666666666667,10,6,5,2.75,5.66666666666667,2,2.02777777777778,6,4.75,1.75,5.66666666666667,2.33333333333333,2.125,6.5,4,2.5,5.66666666666667,1.66666666666667,1.97222222222222,6.16666666666667,4.5,2.25,5.66666666666667,3.33333333333333,1.58333333333333,1,0,Heterogeneous,0,1,0,1,1,1,0,M27
142,35,0,14,A1,A1,A1,A1,A3,A3,,A3,,A3,,0,A1,A1,1,A1,0.428571428571429,A3,,71,1,M27,5,5,5,7,6,7,7,6,4,4,3,2,3,2,5,6,7,2,2,6,1,1,7,7,5,5,7,7,7,7,7,6,7,5,4,2,2,7,5,7,2,1,5,1,4,6,0,1,0.428571428571429,1,0.285714285714286,1,7,6,7,6,6,7,7,7,5,5,4,2,1,3,7,6,7,2,1,7,1,4,7,7,400,2,300,2,200,1,9,700,A2,0,0,0,0,0,0,1,0,7,7,6,7,7,7,7,7,5,5,5,3,2,2,6,5,7,2,2,2,1,4,7,0,1,50,3,150,2,280,1,4,200,A2,1,1,1,0,0,0,1,0,1,1,1,6,5,5,0,14.5,48,3.33333333333333,10,5.83333333333333,5.25,2.5,6,3.33333333333333,1.59722222222222,6.33333333333333,6.75,3.25,6.33333333333333,2.66666666666667,2.45833333333333,6.5,6,2.5,6.66666666666667,3.33333333333333,2.08333333333333,6.83333333333333,6,3,6,2,2.75,1,0,Heterogeneous,0,1,0,0,1,1,0,M27
143,46,0,15,A2,A1,A1,A1,A1,A1,0.285714285714286,A1,0.285714285714286,A1,0.428571428571429,0,A3,A3,,A3,,A3,,71,1,M27,5,4,5,7,6,4,6,6,4,6,3,5,3,2,5,5,5,5,4,3,5,3,5,6,4,5,7,6,5,7,7,7,7,2,3,3,3,6,5,5,3,4,3,4,2,6,0,1,0.428571428571429,1,0.285714285714286,1,6,4,6,7,5,7,7,7,7,7,3,3,3,1,6,4,5,4,4,2,4,3,7,11,650,0,0,8,855,2,11,650,A3,0,0,0,0,0,0,0,1,6,4,6,7,4,6,7,7,7,7,2,2,2,2,6,5,5,5,4,3,5,2,6,0,4,500,4,355,1,180,6,8,855,A2,0,0,0,0,0,0,0,1,0,0,0,7,6,4,0,14,44,3.66666666666667,10,5.16666666666667,5.5,3.25,5,4,1.25,5.5,7,2.75,5.33333333333333,3.33333333333333,2.44444444444444,5.83333333333333,7,2.5,5,3.33333333333333,2.80555555555555,5.5,7,2,5.33333333333333,4,2.47222222222222,1,0,Heterogeneous,0,1,1,1,1,1,0,M27
144,60,0,11,A1,A1,A1,A1,A2,A2,,A2,,A2,,0,A2,A2,,A2,,A2,,71,1,M27,4,4,3,4,4,4,4,5,3,3,5,5,5,4,7,7,5,4,4,5,4,4,4,4,4,3,5,4,4,5,5,5,4,5,5,4,5,7,7,6,5,5,4,6,4,4,0,0,,0,,1,4,4,4,5,4,4,6,5,5,5,5,5,4,4,7,7,6,4,4,4,5,4,4,4,250,2,200,3,300,1,6,450,A2,0,0,0,0,0,0,0,1,4,4,3,4,4,3,5,5,3,4,5,5,5,5,7,7,5,4,4,5,7,5,4,0,6,500,0,0,2,200,0,6,500,A1,0,0,0,0,0,0,0,1,2,0,0,5,3,3,0,16,51,4.33333333333333,7.5,3.83333333333333,3.75,4.75,6.33333333333333,4.33333333333333,-1.34722222222222,4,4.75,4.75,6.66666666666667,4.66666666666667,-0.986111111111112,4.16666666666667,5.25,4.5,6.66666666666667,4,-0.347222222222222,3.66666666666667,4.25,5,6.33333333333333,4.33333333333333,-1.26388888888889,0,0,Heterogeneous,1,0,1,0,1,1,0,M27
145,49,0,12,A1,A1,A1,A1,A3,A3,,A3,,A3,,0,A1,A3,,A1,0.285714285714286,A2,,71,1,M27,4,5,4,4,4,4,3,1,4,4,4,5,4,4,7,5,6,4,1,4,4,4,4,7,5,5,4,5,5,5,4,5,5,5,5,5,4,7,5,5,1,1,1,1,3,6,0,1,0.285714285714286,1,0.285714285714286,1,6,5,5,6,5,4,5,4,4,5,6,5,4,3,7,5,6,1,1,2,4,4,6,11,600,6,400,3,200,3,17,1000,A3,0,0,0,0,0,0,0,0,7,5,6,6,6,4,6,4,4,6,4,4,4,4,7,5,5,1,1,2,4,4,6,0,6,300,2,200,0,0,5,8,500,A3,0,1,1,0,0,1,0,0,1,1,1,7,7,7,0,12,52,4,10,4.16666666666667,3,4.25,6,3,-0.833333333333333,5.16666666666667,4.75,4.75,5.66666666666667,1,1.15277777777778,5.16666666666667,4.5,4.5,6,1.33333333333333,0.888888888888889,5.66666666666667,5,4,5.66666666666667,1.33333333333333,1.66666666666667,0,0,Heterogeneous,1,1,1,1,1,1,0,M27
